   Dia   Mês   Ano   Hora   Chuva
    27    07  2024    07        0.000000
    27    07  2024    08        0.000000
    27    07  2024    09        0.000000
    27    07  2024    10        0.000000
    27    07  2024    11        0.000000
    27    07  2024    12        0.000000
    27    07  2024    13        0.000000
    27    07  2024    14        0.000000
    27    07  2024    15        0.000000
    27    07  2024    16        0.000000
    27    07  2024    17        0.000000
    27    07  2024    18        0.000000
    27    07  2024    19        0.000000
    27    07  2024    20        0.000000
    27    07  2024    21        0.000000
    27    07  2024    22        0.200000
    27    07  2024    23        0.000000
    28    07  2024    00        0.000000
    28    07  2024    01        0.000000
    28    07  2024    02        0.000000
    28    07  2024    03        0.000000
    28    07  2024    04        0.000000
    28    07  2024    05        0.000000
    28    07  2024    06        0.000000
    28    07  2024    07        0.000000
    28    07  2024    08        0.200000
    28    07  2024    09        0.000000
    28    07  2024    10        0.000000
    28    07  2024    11        0.000000
    28    07  2024    12        0.000000
    28    07  2024    13        0.000000
    28    07  2024    14        0.000000
    28    07  2024    15        0.000000
    28    07  2024    16        0.000000
    28    07  2024    17        0.000000
    28    07  2024    18        0.200000
    28    07  2024    19        0.000000
    28    07  2024    20        0.800000
    28    07  2024    21        2.600000
    28    07  2024    22        2.600000
    28    07  2024    23        2.600000
    29    07  2024    00        4.000000
    29    07  2024    01        4.000000
    29    07  2024    02        3.000000
    29    07  2024    03        5.800000
    29    07  2024    04        2.200000
    29    07  2024    05        1.200000
    29    07  2024    06        0.200000
    29    07  2024    07        0.200000
    29    07  2024    08        0.200000
    29    07  2024    09        0.600000
    29    07  2024    10        2.800000
    29    07  2024    11        0.400000
    29    07  2024    12        0.600000
    29    07  2024    13        0.200000
    29    07  2024    14        0.000000
    29    07  2024    15        0.000000
    29    07  2024    16        0.000000
    29    07  2024    17        0.000000
    29    07  2024    18        0.000000
    29    07  2024    19        0.200000
    29    07  2024    20        0.000000
    29    07  2024    21        0.000000
    29    07  2024    22        0.000000
    29    07  2024    23        0.000000
    30    07  2024    00        0.000000
    30    07  2024    01        0.000000
    30    07  2024    02        0.000000
    30    07  2024    03        0.000000
    30    07  2024    04        0.000000
    30    07  2024    05        0.000000
    30    07  2024    06        0.000000
    30    07  2024    07        0.000000
    30    07  2024    08        0.000000
    30    07  2024    09        0.000000
    30    07  2024    10        0.000000
    30    07  2024    11        0.000000
    30    07  2024    12        0.000000
    30    07  2024    13        0.000000
    30    07  2024    14        0.000000
    30    07  2024    15        0.000000
    30    07  2024    16        0.000000
    30    07  2024    17        0.000000
    30    07  2024    18        0.000000
    30    07  2024    19        0.000000
    30    07  2024    20        0.000000
    30    07  2024    21        0.000000
    30    07  2024    22        0.000000
    30    07  2024    23        0.000000
    31    07  2024    00        0.000000
    31    07  2024    01        0.000000
    31    07  2024    02        0.000000
    31    07  2024    03        0.000000
    31    07  2024    04        0.000000
    31    07  2024    05        0.000000
    31    07  2024    06        0.000000
    31    07  2024    07        0.000000
    31    07  2024    08        0.000000
    31    07  2024    09        0.000000
    31    07  2024    10        0.000000
    31    07  2024    11        0.000000
    31    07  2024    12        0.000000
    31    07  2024    13        0.000000
    31    07  2024    14        0.000000
    31    07  2024    15        0.000000
    31    07  2024    16        0.000000
    31    07  2024    17        0.000000
    31    07  2024    18        0.000000
    31    07  2024    19        0.000000
    31    07  2024    20        0.000000
    31    07  2024    21        0.000000
    31    07  2024    22        0.000000
    31    07  2024    23        0.000000
    01    08  2024    00        0.000000
    01    08  2024    01        0.000000
    01    08  2024    02        0.000000
    01    08  2024    03        0.000000
    01    08  2024    04        0.000000
    01    08  2024    05        0.000000
    01    08  2024    06        0.000000
    01    08  2024    07        0.000000
    01    08  2024    08        0.000000
    01    08  2024    09        0.000000
    01    08  2024    10        0.000000
    01    08  2024    11        0.000000
    01    08  2024    12        0.000000
    01    08  2024    13        0.000000
    01    08  2024    14        0.000000
    01    08  2024    15        0.000000
    01    08  2024    16        0.000000
    01    08  2024    17        0.000000
    01    08  2024    18        0.000000
    01    08  2024    19        0.000000
    01    08  2024    20        0.000000
    01    08  2024    21        0.000000
    01    08  2024    22        0.000000
    01    08  2024    23        0.000000
    02    08  2024    00        0.000000
    02    08  2024    01        0.000000
    02    08  2024    02        0.000000
    02    08  2024    03        0.000000
    02    08  2024    04        0.000000
    02    08  2024    05        0.000000
    02    08  2024    06        0.000000
    02    08  2024    07        0.000000
    02    08  2024    08        0.000000
    02    08  2024    09        0.000000
    02    08  2024    10        0.000000
    02    08  2024    11        0.000000
    02    08  2024    12        0.000000
    02    08  2024    13        0.000000
    02    08  2024    14        0.000000
    02    08  2024    15        0.000000
    02    08  2024    16        0.000000
    02    08  2024    17        0.000000
    02    08  2024    18        0.000000
    02    08  2024    19        0.000000
    02    08  2024    20        0.000000
    02    08  2024    21        0.000000
    02    08  2024    22        0.000000
    02    08  2024    23        0.000000
    03    08  2024    00        0.000000
    03    08  2024    01        0.000000
    03    08  2024    02        0.000000
    03    08  2024    03        0.000000
    03    08  2024    04        0.000000
    03    08  2024    05        0.000000
    03    08  2024    06        0.000000
    03    08  2024    07        0.000000
    03    08  2024    08        0.000000
